New ,R,G,B,#1,R,G,B,#2,R,G,B,#3,R,G,B,#4,R,G,B,#5,R,G,B,#6,R,G,B,#7,R,G,B,#8,R,G,B,#9,R,G,B,#10,R,G,B
B1_G191,163.351305762224,163.547110486099,163.324935973958,B1_G191,163.300103764009,163.699871404827,163.112960003009,B1_G191,163.779448267763,163.366461920724,163.455111736848,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.8917842,163.4140369,163.3727069,B1_G191,163.4222863,163.6640487,163.1683949,B1_G191,163.4222863,163.6640487,163.1683949,B1_G191,163.4222863,163.6640487,163.1683949
B1_G127,108.339225776584,109.099095613978,108.97367554049,B1_G127,108.83302150659,110.009615298512,109.475339110523,B1_G127,108.138307023065,108.927330387696,108.397244738397,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.2571174,109.0148821,108.9813834,B1_G127,108.4722253,108.99301,108.8222738,B1_G127,108.4722253,108.99301,108.8222738,B1_G127,108.4722253,108.99301,108.8222738
B1_G95,81.3752453831506,82.1078554796732,82.2651968629406,B1_G95,79.5080812223258,79.937501437448,79.7264437388236,B1_G95,81.0644630781926,81.6297259926244,80.9839712700683,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.07544109,81.95894033,82.08127623,B1_G95,81.51472244,82.0861723,81.85848322,B1_G95,81.51472244,82.0861723,81.85848322,B1_G95,81.51472244,82.0861723,81.85848322
B1_G63,53.6927302918194,53.8583545552045,53.7655999720468,B1_G63,54.4872423571378,54.7444311389141,54.7584470378755,B1_G63,53.3300676523936,53.5266100646175,53.7931436773631,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.97658884,53.97063986,53.70979807,B1_G63,53.80066562,54.29224729,54.01639698,B1_G63,53.80066562,54.29224729,54.01639698,B1_G63,53.80066562,54.29224729,54.01639698
B1_G47,40.3673025473366,40.6353585139642,40.4042233202553,B1_G47,39.2598657128694,39.4899750982668,39.3781847691432,B1_G47,40.4569415318128,40.3450774567421,40.211445794223,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.31424488,40.51190556,40.41375285,B1_G47,40.3772798,40.7219796,40.49019703,B1_G47,40.3772798,40.7219796,40.49019703,B1_G47,40.3772798,40.7219796,40.49019703
B1_G31,26.5903275392303,26.8228054563619,26.7410704240929,B1_G31,26.7053780519919,26.9186738969108,26.6899132958833,B1_G31,26.6571003656183,26.5837003385821,26.6574334498019,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.59277169,26.90622211,26.89243041,B1_G31,26.70071718,26.87099404,26.72653084,B1_G31,26.70071718,26.87099404,26.72653084,B1_G31,26.70071718,26.87099404,26.72653084
B1_G23,19.9137653057654,19.9746718466244,19.8527842375343,B1_G23,19.3636101799405,19.5993524343504,19.6071948912745,B1_G23,19.8078355541082,19.8169364027262,19.8238573835605,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.02322928,19.94447622,20.10231202,B1_G23,20.18336119,19.93889403,19.97688734,B1_G23,20.18336119,19.93889403,19.97688734,B1_G23,20.18336119,19.93889403,19.97688734
B1_G15,12.4847534659004,12.9823004345851,12.7099911948164,B1_G15,13.0539355716009,12.8359969703825,12.9974304849236,B1_G15,13.0920399319854,12.9057558480237,13.062339165454,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.21161605,12.90253808,13.21223783,B1_G15,13.28320694,12.98895628,13.08701717,B1_G15,13.28320694,12.98895628,13.08701717,B1_G15,13.28320694,12.98895628,13.08701717
B1_G7,5.92789347423796,6.33920722866559,6.1747756793585,B1_G7,5.99700805049152,6.13626091389749,6.08606880972867,B1_G7,5.93460519220381,6.23868696574098,6.15928341567833,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.136845048,6.196370924,6.150653208,B1_G7,6.104240405,6.216555974,6.140303317,B1_G7,6.104240405,6.216555974,6.140303317,B1_G7,6.104240405,6.216555974,6.140303317
B1_G3,2.5422278194017,4.05471184064212,3.73371643384117,B1_G3,2,2.11808909214852,2,B1_G3,2.54246658209888,2.34939331961401,2.02839904829661,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.538411338,2.346710627,2.007198171,B1_G3,2.490586978,2.366069719,2.007246815,B1_G3,2.490586978,2.366069719,2.007246815,B1_G3,2.490586978,2.366069719,2.007246815
B2_G255,201.386564266054,201.719828853114,201.701773862006,B2_G255,201.274876803746,201.796649528146,202.11283670274,B2_G255,201.032755597457,201.158528572309,201.626052596607,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.5153388,202.1361877,202.2241271,B2_G255,201.6276774,201.7543507,202.1174004,B2_G255,201.6276774,201.7543507,202.1174004,B2_G255,201.6276774,201.7543507,202.1174004
B2_G191,150.972682752729,151.079168082866,151.295960563597,B2_G191,150.598267991499,150.822830227762,150.791770711519,B2_G191,151.001177462903,151.448652003441,151.641117217126,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.3005624,151.7551857,151.4424097,B2_G191,151.2310296,151.1650685,151.4827822,B2_G191,151.2310296,151.1650685,151.4827822,B2_G191,151.2310296,151.1650685,151.4827822
B2_G127,99.9712505493174,99.434663523659,98.925984372627,B2_G127,101.584246156855,102.637018766554,102.30220649816,B2_G127,100.339762667148,100.208105976216,100.265299563711,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1263503,100.2439133,100.0484276,B2_G127,100.1993064,100.0193815,100.0667758,B2_G127,100.1993064,100.0193815,100.0667758,B2_G127,100.1993064,100.0193815,100.0667758
B2_G95,75.2930402858123,75.3781756233162,75.5750656156376,B2_G95,72.3475489498562,72.6574768529696,72.489136232089,B2_G95,75.3516777397891,75.4979878993119,75.2557182854262,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.18697088,75.721154,75.69909385,B2_G95,75.5611956,75.53239035,75.41864039,B2_G95,75.5611956,75.53239035,75.41864039,B2_G95,75.5611956,75.53239035,75.41864039
B2_G63,49.9099719138097,49.4988582891474,49.8764513581405,B2_G63,51.1470404852962,51.393439415606,51.0798163062515,B2_G63,49.4511318048642,49.5411683216436,49.6214948188417,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,50.25491671,50.02036662,49.95531205,B2_G63,49.85251793,49.86899149,49.94282609,B2_G63,49.85251793,49.86899149,49.94282609,B2_G63,49.85251793,49.86899149,49.94282609
B2_G47,37.5187232307737,37.0220366432451,37.0711923521058,B2_G47,35.8800396615716,35.9326670439042,35.8316850634195,B2_G47,37.2675678579694,37.2024917671671,36.9815345038064,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.44910703,37.44798843,37.21905267,B2_G47,37.2859855,37.25353651,37.15087667,B2_G47,37.2859855,37.25353651,37.15087667,B2_G47,37.2859855,37.25353651,37.15087667
B2_G31,24.2507227075877,24.472340536525,24.3824159015138,B2_G31,25.2334783851732,25.2494432237541,25.1839252637747,B2_G31,24.2272263351736,24.4313254780027,24.4064961979137,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.58512324,24.87129201,24.8444292,B2_G31,24.53302187,24.50422011,24.90409585,B2_G31,24.53302187,24.50422011,24.90409585,B2_G31,24.53302187,24.50422011,24.90409585
B2_G23,18.1174228878141,18.3415835338761,18.1804630687004,B2_G23,17.4126124362723,17.884231024644,17.6871490213775,B2_G23,18.429326381728,18.3298757408242,18.2491794770499,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.34835902,18.56597124,18.42657006,B2_G23,18.37046658,18.45044096,18.52313978,B2_G23,18.37046658,18.45044096,18.52313978,B2_G23,18.37046658,18.45044096,18.52313978
B2_G15,12.2379621225753,11.8968964283807,11.9798036236964,B2_G15,11.7427749488158,11.9262261029666,11.7750999325505,B2_G15,12.0208365134749,11.9218929074994,11.8716733129837,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.07114373,12.03045605,12.04477831,B2_G15,12.10878079,11.9109856,11.95730318,B2_G15,12.10878079,11.9109856,11.95730318,B2_G15,12.10878079,11.9109856,11.95730318
B2_G7,5.90294124566591,5.82187460495787,5.83524026092659,B2_G7,6.00866274296477,5.78292935404025,5.79149600884124,B2_G7,5.87327522245199,5.88599744667285,5.81784713554497,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.854392324,5.852119927,5.894295045,B2_G7,5.841167201,5.892416244,5.833544221,B2_G7,5.841167201,5.892416244,5.833544221,B2_G7,5.841167201,5.892416244,5.833544221
B2_G4,3,3,3,B2_G4,3.01579699170685,3,3,B2_G4,3.09367668706524,3,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.158286788,3.040864159,3,B2_G4,3.095826285,3,3,B2_G4,3.095826285,3,3,B2_G4,3.095826285,3,3
B3_G255,189.785255361316,190.357290385734,190.06786648545,B3_G255,189.847552314566,190.569704946722,190.00802761254,B3_G255,189.614347835224,189.358792167923,189.45824398395,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,189.5001243,190.6675187,190.4248427,B3_G255,190.1790424,190.7098549,189.8955743,B3_G255,190.1790424,190.7098549,189.8955743,B3_G255,190.1790424,190.7098549,189.8955743
B3_G191,142.403686408438,142.323688363617,143.345913951209,B3_G191,143.24314815097,142.551316418593,142.759046086787,B3_G191,142.566098601502,142.669285111101,142.378070007579,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.8793437,142.9882791,143.1855553,B3_G191,142.6179452,143.0130251,142.738379,B3_G191,142.6179452,143.0130251,142.738379,B3_G191,142.6179452,143.0130251,142.738379
B3_G127,94.0200018438718,92.7921831711716,93.3664758833769,B3_G127,97.6871078838451,96.8763727112993,97.7831531119254,B3_G127,94.1598011695243,94.3370686724205,93.9598259997612,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.59590096,94.47196992,94.49281762,B3_G127,94.34370642,94.42903477,94.66884221,B3_G127,94.34370642,94.42903477,94.66884221,B3_G127,94.34370642,94.42903477,94.66884221
B3_G95,70.7298239610445,70.1841495669066,70.6326971221588,B3_G95,68.0437035626078,67.3692645409809,68.1328026097282,B3_G95,70.5375006448033,70.8605654907709,70.5009657617703,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.7713822,71.33416522,70.93628317,B3_G95,70.86694698,71.24699814,70.67222204,B3_G95,70.86694698,71.24699814,70.67222204,B3_G95,70.86694698,71.24699814,70.67222204
B3_G63,46.5648284227823,46.3288726456283,46.6385691867335,B3_G63,49.0732114355261,48.5900082002203,49.1250093855038,B3_G63,46.45465231884,46.8262148393477,46.9163173558735,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.28487141,47.13694398,47.22776553,B3_G63,47.08653228,47.32004869,47.26002269,B3_G63,47.08653228,47.32004869,47.26002269,B3_G63,47.08653228,47.32004869,47.26002269
B3_G47,35.1815217394691,35.0609809485289,35.2781424419483,B3_G47,33.901815478992,33.5091859570971,33.6218176946366,B3_G47,35.8507306736417,35.2292623917455,35.3503875363974,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.14891632,35.14596704,35.05371248,B3_G47,35.21310762,35.44109552,35.17117619,B3_G47,35.21310762,35.44109552,35.17117619,B3_G47,35.21310762,35.44109552,35.17117619
B3_G31,23.2262117913788,23.1466316869139,23.5299108315078,B3_G31,24.1793376813992,23.9534124191424,24.0181241510712,B3_G31,22.9187109973213,23.0759710794132,23.240224732066,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.26508243,23.22717134,23.23789967,B3_G31,23.28381768,23.20783063,23.15589674,B3_G31,23.28381768,23.20783063,23.15589674,B3_G31,23.28381768,23.20783063,23.15589674
B3_G23,17.4763632469722,17.4043871411154,17.4989053540337,B3_G23,16.0406388788944,16.6061362538503,16.5788636353866,B3_G23,17.1039530592954,17.5103291035932,17.2803260536245,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.47450865,17.35550548,17.35800357,B3_G23,17.4264404,17.33065665,17.41200847,B3_G23,17.4264404,17.33065665,17.41200847,B3_G23,17.4264404,17.33065665,17.41200847
B3_G15,11.0044576728549,10.9940977971606,10.9853600370124,B3_G15,10.8576061267778,10.9695362512993,10.9337091933998,B3_G15,11.0522165262517,11.2153190366904,10.9382116902484,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.22304549,11.28115154,11.00845493,B3_G15,11.21350513,11.23931549,11.18638594,B3_G15,11.21350513,11.23931549,11.18638594,B3_G15,11.21350513,11.23931549,11.18638594
B3_G7,5.63484394675863,6.0625674265176,5.79662029517564,B3_G7,5.65809473630606,6.08169847163575,5.9551062496163,B3_G7,5.6074936101201,6.04839925406635,5.87567111789688,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.619973838,6.14674972,5.861291664,B3_G7,5.64325984,6.082276109,5.889867624,B3_G7,5.64325984,6.082276109,5.889867624,B3_G7,5.64325984,6.082276109,5.889867624
B3_G4,4,4,4,B3_G4,4,4.28780403195632,4,B3_G4,4,4.5197471668522,4.02958506032783,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.316831738,4.086842971,B3_G4,4,4.411667032,4.106019899,B3_G4,4,4.411667032,4.106019899,B3_G4,4,4.411667032,4.106019899
B4_G255,186.210515402826,187.80801213203,187.090085571957,B4_G255,186.472488828461,187.862838844288,187.572782214202,B4_G255,185.959438579837,186.756333931299,187.248349908359,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,186.6129943,187.9995161,187.2155865,B4_G255,187.4977692,188.179973,188.4507156,B4_G255,187.4977692,188.179973,188.4507156,B4_G255,187.4977692,188.179973,188.4507156
B4_G191,140.650552928206,141.96579520196,141.15683620885,B4_G191,140.854155112558,141.666755722064,141.051776217024,B4_G191,139.647027622464,140.856112047815,140.443116589527,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,140.9610262,141.1316176,141.1416633,B4_G191,139.8736922,140.5463712,140.834653,B4_G191,139.8736922,140.5463712,140.834653,B4_G191,139.8736922,140.5463712,140.834653
B4_G127,92.400297602073,92.6202737476288,92.1800062115333,B4_G127,96.3534195087613,96.5574639973396,96.9922011854795,B4_G127,92.6566913652993,93.5956527027316,93.3051785684529,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.48948003,93.10291908,93.75312112,B4_G127,93.45308712,93.19653551,93.96333049,B4_G127,93.45308712,93.19653551,93.96333049,B4_G127,93.45308712,93.19653551,93.96333049
B4_G95,70.1969177065186,70.2394371861434,70.5635898770455,B4_G95,66.8697517607771,67.0439803575476,67.3911254711585,B4_G95,69.9632887620216,70.0498238260113,70.1437936879503,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,69.93584427,70.00679153,69.65854642,B4_G95,70.41195609,70.04023459,70.31114672,B4_G95,70.41195609,70.04023459,70.31114672,B4_G95,70.41195609,70.04023459,70.31114672
B4_G63,46.1882693538023,45.780568553436,46.0489416115286,B4_G63,48.4361464916692,48.4524049311755,48.685313096247,B4_G63,45.7474409492068,46.302173480674,46.1005708589344,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37104286,46.57783355,46.31080353,B4_G63,46.37462612,46.56264503,46.14421438,B4_G63,46.37462612,46.56264503,46.14421438,B4_G63,46.37462612,46.56264503,46.14421438
B4_G47,34.5807084051529,34.6808383171696,34.513373363601,B4_G47,32.901904671547,33.6701860231356,33.2219738062863,B4_G47,34.7583954840434,34.9078539412123,34.7599535553558,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.72996499,34.81473981,34.62385408,B4_G47,34.60373383,34.81614113,34.68571248,B4_G47,34.60373383,34.81614113,34.68571248,B4_G47,34.60373383,34.81614113,34.68571248
B4_G31,22.5963487800652,22.8649335128293,22.7457499969392,B4_G31,24.0612505745167,23.9404782068553,23.6115802268886,B4_G31,22.6737489074166,22.8494064102669,22.9021167456059,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.682773,23.11942637,22.94377485,B4_G31,22.76982348,23.09173252,23.15998383,B4_G31,22.76982348,23.09173252,23.15998383,B4_G31,22.76982348,23.09173252,23.15998383
B4_G23,17.2059240609366,17.4083490347569,17.0710094231333,B4_G23,15.9153665766453,17.0137207359196,16.5981098666192,B4_G23,16.9030868181428,17.323515771885,16.9963826153862,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,17.02578029,17.3001659,17.28723694,B4_G23,16.98631763,17.26328268,17.09000221,B4_G23,16.98631763,17.26328268,17.09000221,B4_G23,16.98631763,17.26328268,17.09000221
B4_G15,11.0534109098497,10.938645511418,10.9232253136313,B4_G15,10.5815320288693,10.8153789198765,10.6975573736844,B4_G15,10.9982782123616,11.1254970591499,10.9002144618639,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.03944894,10.97032728,11.03876901,B4_G15,11.09262799,11.14853543,10.93275842,B4_G15,11.09262799,11.14853543,10.93275842,B4_G15,11.09262799,11.14853543,10.93275842
B4_G7,5.65132847160879,6.34308341582579,6.024627225749,B4_G7,5.60234610654387,6.34965477968668,5.86391785059952,B4_G7,5.81098908267977,6.46210983136566,6.01286688914585,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.781895066,6.409271256,6.022257953,B4_G7,5.842690591,6.499991879,6.045628033,B4_G7,5.842690591,6.499991879,6.045628033,B4_G7,5.842690591,6.499991879,6.045628033
B4_G5,4,4,4,B4_G5,4,4.20316168623977,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4,B4_G5,4,4,4
B5_G255,215.720745666257,214.357844993787,213.288573741722,B5_G255,215.003511137896,215.760592586849,213.164521658852,B5_G255,216.631226731431,217.255757798753,216.105620441805,B5_G255,217.403528,220.0457019,216.7262498,B5_G255,217.403528,220.0457019,216.7262498,B5_G255,217.403528,220.0457019,216.7262498,B5_G255,217.403528,220.0457019,216.7262498,B5_G255,217.403528,220.0457019,216.7262498,B5_G255,217.4846807,220.6230241,215.4311901,B5_G255,217.4846807,220.6230241,215.4311901,B5_G255,217.4846807,220.6230241,215.4311901
